ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType,TerrorType2,Islam,No_Ideology,Other_Ideology,Design,Exp,QuasiLong,Corr,Sample,General,Student,Convenience,TargetSim,Lot,Bit,No,Exposure,R_Exposure,Threat,Emotions,Fear,Anger,Other_IV,Country2,US,Israel,Other_c
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,1,100421,0,3,Canada,2014,215,0,1,University students,0,NA,20.58,4.6,NA,81.9,NA,NA,NA,NA,NA,4,49.8,NA,3,1,Days after shooting: continuous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,3,Intergroup anxiety - Muslims,0,NA,2,0.91,3,1,3,2,99,NA,NA,NA,NA,3,Table 1 on p. 68,r,0.05,NA,214,NA,NA,NA,NA,NA,NA,NA,1,0,-0.05,0.00465,0.068191,-0.050042,0.004717,0.06868,215,0.112858614164577,282,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,1,100421,0,3,Canada,2014,215,0,1,University students,0,NA,20.58,4.6,NA,81.9,NA,NA,NA,NA,NA,4,49.8,NA,3,1,Days after shooting: continuous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,4,Intergroup trust - Muslims,0,NA,2,0.91,3,5,3,2,99,NA,NA,NA,NA,4,Table 1 on p. 68,r,0.15,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0.004465,0.066821,0.15114,0.004717,0.06868,215,0.596841389236348,283,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,1,100421,0,3,Canada,2014,215,0,1,University students,0,NA,20.58,4.6,NA,81.9,NA,NA,NA,NA,NA,4,49.8,NA,3,1,Days after shooting: continuous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,5,Attitudes towards Muslims,0,NA,2,0.89,3,1,3,2,99,NA,NA,NA,NA,5,Table 1 on p. 68,r,0.11,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0.00456,0.067528,0.110447,0.004717,0.06868,215,0.363823742093266,284,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,2,100422,0,3,Canada,2014,468,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,2,Days after shooting: dichotomous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,3,Intergroup anxiety - Muslims,0,NA,2,0.92,3,1,3,2,99,NA,NA,NA,NA,8,Table 3 on p. 70,r,0.03,NA,468,NA,NA,NA,NA,NA,NA,NA,1,0,0.03,0.002137,0.046228,0.030009,0.002151,0.046379,468,0.099236243419742,287,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,2,100422,0,3,Canada,2014,468,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,2,Days after shooting: dichotomous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,8,Intergroup disgust - Muslims,0,NA,2,0.74,3,1,3,2,99,NA,NA,NA,NA,9,Table 3 on p. 70,r,0.06,NA,468,NA,NA,NA,NA,NA,NA,NA,1,0,0.06,0.002126,0.046109,0.060072,0.002151,0.046379,468,0.254073084197429,288,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,2,100422,0,3,Canada,2014,468,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,2,Days after shooting: dichotomous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,4,Intergroup trust - Muslims,0,NA,2,0.94,3,5,3,2,99,NA,NA,NA,NA,10,Table 4 on p. 70,d,0.27,NA,477,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12919,0.00201,0.044833,0.129916,0.00211,0.045935,477,0.808171420512546,289,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,2,100422,0,3,Canada,2014,468,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,2,Days after shooting: dichotomous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,5,Attitudes towards Muslims,0,NA,2,0.92,3,1,3,2,99,NA,NA,NA,NA,11,Table 4 on p. 70,d,0.28,NA,477,NA,NA,NA,NA,NA,NA,NA,NA,0,0.133891,0.002004,0.044766,0.1347,0.00211,0.045935,477,0.835327593772722,290,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10042,Choma et al.,2018,1,1.967,Temporal Distance,Dual Process Model,Emotions,1,0,2,100422,0,3,Canada,2014,468,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,2,Days after shooting: dichotomous,1,0,1,10/14 Canada Shooting,1,2,2,0,0,NA,NA,6,Islamophobia,0,NA,2,0.91,3,1,3,2,99,NA,NA,NA,NA,12,Table 4 on p. 70,d,0.22,NA,477,NA,NA,NA,NA,NA,NA,NA,NA,0,0.105563,0.002039,0.045155,0.105957,0.00211,0.045935,477,0.636474954667297,291,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10045,"Cohu, Maisonneuve, & Testé",2016,1,0,TMT,Uncertainty-Identity Theory,NA,1,0,1,100451,0,2,France,2015,162,0,0,Acquaintances of researchers,0,NA,37.63,14.32,NA,59.88,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorist attack,1,1,1,Charlie Hebdo attacks,1,2,12,1,0,NA,NA,1,Prejudice towards immigrants,14,2,2,0.91,3,2,2,1,99,NA,NA,NA,NA,1,Table 2 on p. 53,"m, sd",NA,NA,NA,3.49,1.26,65,4.32,1.12,56,NA,NA,0,0.32668,0.006243,0.079013,0.339108,0.008475,0.09206,121,0.958836363309054,301,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,Convenience,0,0,1,A bit,0,1,0,1,0,0,0,0,0,0,Other,0,0,1
10045,"Cohu, Maisonneuve, & Testé",2016,1,0,TMT,Uncertainty-Identity Theory,NA,1,0,1,100451,0,2,France,2015,162,0,0,Acquaintances of researchers,0,NA,37.63,14.32,NA,59.88,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorist attack,1,1,1,Charlie Hebdo attacks,1,2,12,1,0,NA,NA,1,Prejudice towards immigrants,30,2,2,0.91,3,2,2,1,99,NA,NA,NA,NA,2,Table 2 on p. 53,"m, sd",NA,NA,NA,3.49,1.26,65,3.12,1.37,41,NA,NA,0,-0.136947,0.008998,0.094858,-0.137813,0.009709,0.098534,106,0.289491393790481,302,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,Convenience,0,0,1,A bit,0,1,0,1,0,0,0,0,0,0,Other,0,0,1
10046,Conejero & Etxebarria,2007,1,1.136,Emotions,NA,NA,2,0,1,100461,0,3,Spain,2004,1409,0,1,University students,0,NA,27.6,11.73,NA,69.9,NA,NA,NA,NA,NA,4,NA,NA,4,1,Negative emotional response,13,0,1,11/03 Madrid,1,2,193,2,0,NA,NA,2,Intergroup avoidance,60,3,2,0.73,3,3,5,1,99,NA,NA,NA,NA,3,Text on p. 281,r squared,0.03,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,1,0.173205,7.87e-4,0.028054,0.174969,8.38e-4,0.028948,1196,0.999978039388516,309,Other,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A bit,0,1,0,0,0,0,0,0,0,1,Other,0,0,1
10048,"Coryn, Baele, & Myers",2004,1,0,Anxiety,Patriotism,SIT,1,0,1,100481,0,3,US,2001,301,0,1,Undergraduate students,0,NA,NA,NA,NA,57.615894039735096,NA,NA,NA,NA,NA,4,NA,NA,4,1,Anxiety,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,Blatant prejudice,0,NA,2,0.9,3,2,3,2,99,NA,NA,NA,NA,1,Table 8 in Appendix D,r,0.428,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,0,0.428,0.002224,0.047159,0.457446,0.003356,0.057931,301,0.999999998648016,311,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,0,0,0,1,1,0,0,US,1,0,0
10048,"Coryn, Baele, & Myers",2004,1,0,Anxiety,Patriotism,SIT,1,0,1,100481,0,3,US,2001,301,0,1,Undergraduate students,0,NA,NA,NA,NA,57.615894039735096,NA,NA,NA,NA,NA,4,NA,NA,4,1,Anxiety,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Subtle prejudice,0,NA,2,0.82,3,2,3,2,99,NA,NA,NA,NA,2,Table 8 in Appendix D,r,0.29,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,0,0.29,0.002796,0.052877,0.298566,0.003356,0.057931,301,0.999317560435609,312,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,A lot,1,0,0,0,0,0,1,1,0,0,US,1,0,0
10052,Das et al.,2009,1,2.5,TMT,NA,NA,1,0,1,100521,0,1,Netherlands,2004,100,0,0,Convenience sample,0,NA,35,10,NA,60,NA,NA,NA,NA,NA,4,NA,0,2,1,Terrorism news clip,2,1,1,3 terrorist attacks,1,1,NA,2,0,0,Before murder Theo Van Gogh,1,Prejudice against Arabs,0,0,2,0.92,3,2,3,2,99,NA,NA,NA,NA,1,Mail correspondence,"m, sd",NA,NA,NA,5.13,1.46,16,4.92,1.77,28,NA,NA,0,-0.060528,0.02252,0.150067,-0.060602,0.02439,0.156173,44,0.0674002903100892,328,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Convenience,0,0,1,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10052,Das et al.,2009,1,2.5,TMT,NA,NA,1,0,1,100521,0,1,Netherlands,2004,100,0,0,Convenience sample,0,NA,35,10,NA,60,NA,NA,NA,NA,NA,4,NA,0,2,1,Terrorism news clip,2,1,1,3 terrorist attacks,1,1,NA,2,0,0,After muder Theo van Gogh,1,Prejudice against Arabs,0,0,2,0.92,3,2,3,2,99,NA,NA,NA,NA,2,Mail correspondence,"m, sd",NA,NA,NA,4.65,2.23,34,4.92,2.23,22,NA,NA,0,0.059029,0.017702,0.133049,0.059097,0.018868,0.137361,56,0.0715029838264061,329,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Convenience,0,0,1,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10052,Das et al.,2009,1,2.5,TMT,NA,NA,1,0,3,100523,0,1,Netherlands,2004,179,0,0,Convenience sample,0,NA,28,11.53,NA,54.7486033519553,NA,NA,NA,NA,NA,4,NA,100,1,1,Terrorism news article,2,1,0,NA,1,2,NA,0,0,NA,NA,1,Prejudice against Europeans,0,NA,2,NA,3,2,3,0,99,NA,NA,NA,NA,3,Mail correspondence,"m, sd",NA,NA,NA,-0.12,0.85,28,-0.43,0.65,35,NA,NA,0,0.202437,0.0143,0.119583,0.205272,0.016667,0.129101,63,0.359816511183775,330,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Convenience,0,0,1,No,0,0,1,1,0,0,0,0,0,0,Other,0,0,1
10052,Das et al.,2009,1,2.5,TMT,NA,NA,1,0,3,100523,0,1,Netherlands,2004,179,0,0,Convenience sample,0,NA,28,11.53,NA,54.7486033519553,NA,NA,NA,NA,NA,4,NA,0,2,1,Terrorism news article,2,1,0,NA,1,2,NA,0,0,NA,NA,1,Prejudice against Arabs,0,NA,2,NA,3,2,3,2,99,NA,NA,NA,NA,4,Mail correspondence,"m, sd",NA,NA,NA,0.2,0.68,38,0.37,0.61,39,NA,NA,0,0.130546,0.012441,0.111539,0.131296,0.013514,0.11625,77,0.20568749536604,331,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Convenience,0,0,1,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10052,Das et al.,2009,1,2.5,TMT,NA,NA,1,0,2,100522,0,1,Netherlands,2004,101,0,0,Convenience sample,0,NA,29,11,NA,61.386138613861384,NA,NA,NA,NA,NA,4,NA,0,2,1,Terrorism news article,2,1,0,NA,1,2,NA,0,0,NA,NA,1,Prejudice against Arabs,0,NA,2,NA,3,2,3,2,99,NA,NA,NA,NA,5,Text on p. 456,beta,0.26,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,0,0.26,0.009151,0.095661,0.266108,0.010753,0.103697,96,0.731738068153355,332,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Convenience,0,0,1,A lot,1,0,0,1,0,0,0,0,0,0,Other,0,0,1
10055,Dawson,2011,3,0,NA,NA,NA,1,0,1,100551,0,1,US,2011,279,0,1,University students,0,NA,NA,NA,18-30,48,NA,NA,NA,NA,NA,4,NA,NA,4,1,Video of 9/11,2,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,Fear of Muslims,0,NA,2,NA,2,1,3,2,99,NA,NA,NA,NA,1,Table 1 on p. 29,"m, sd",NA,NA,NA,2.098,1.3133600000000001,68,2.1146,1.28129,96,NA,NA,0,0.006317,0.006097,0.078083,0.006317,0.006211,0.07881,164,0.0506424981684474,336,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,US,1,0,0
10055,Dawson,2011,3,0,NA,NA,NA,1,0,1,100551,0,1,US,2011,279,0,1,University students,0,NA,NA,NA,18-30,48,NA,NA,NA,NA,NA,4,NA,NA,4,1,Video of 9/11,2,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Fear of immigrants,0,NA,2,NA,2,1,2,1,99,NA,NA,NA,NA,2,Table 1 on p. 29,"m, sd",NA,NA,NA,2.0343,1.42838,68,1.9282,1.27107,96,NA,NA,0,-0.039026,0.006074,0.077936,-0.039046,0.006211,0.07881,164,0.0786088691706971,337,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A bit,0,1,0,1,0,0,0,0,0,0,US,1,0,0
10055,Dawson,2011,3,0,NA,NA,NA,1,0,1,100551,0,1,US,2011,279,0,1,University students,0,NA,NA,NA,18-30,48,NA,NA,NA,NA,NA,4,NA,NA,4,1,Video of 9/11,2,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,3,Dehumanization of Muslims,0,NA,2,NA,2,2,3,2,99,NA,NA,NA,NA,3,Table 1 on p. 29,"m, sd",NA,NA,NA,0.9449,0.73409000000000002,68,0.8984,0.9926,96,NA,NA,0,-0.025594,0.006088,0.078026,-0.025599,0.006211,0.07881,164,0.0621357658810484,338,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,US,1,0,0
10055,Dawson,2011,3,0,NA,NA,NA,1,0,1,100551,0,1,US,2011,279,0,1,University students,0,NA,NA,NA,18-30,48,NA,NA,NA,NA,NA,4,NA,NA,4,1,Video of 9/11,2,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,4,Dehumanization of immigrants,0,NA,2,NA,2,2,2,1,99,NA,NA,NA,NA,4,Table 1 on p. 29,"m, sd",NA,NA,NA,1.3078,0.97990999999999995,68,1.3464,1.08298,96,NA,NA,0,0.018254,0.006092,0.078051,0.018256,0.006211,0.07881,164,0.0561024960593123,339,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A bit,0,1,0,1,0,0,0,0,0,0,US,1,0,0
10055,Dawson,2011,3,0,NA,NA,NA,1,0,1,100551,0,1,US,2011,279,0,1,University students,0,NA,NA,NA,18-30,48,NA,NA,NA,NA,NA,4,NA,NA,4,1,Video of 9/11,2,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,5,Moral depravity of Muslims,0,NA,2,NA,2,2,3,2,99,NA,NA,NA,NA,5,Table 1 on p. 29,"m, sd",NA,NA,NA,1.5356,0.92845,68,1.6423,0.94057,96,NA,NA,0,0.056098,0.00605,0.077782,0.056157,0.006211,0.07881,164,0.110101193345895,340,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,US,1,0,0
10055,Dawson,2011,3,0,NA,NA,NA,1,0,1,100551,0,1,US,2011,279,0,1,University students,0,NA,NA,NA,18-30,48,NA,NA,NA,NA,NA,4,NA,NA,4,1,Video of 9/11,2,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,6,Moral depravity of immigrants,0,NA,2,NA,2,2,2,1,99,NA,NA,NA,NA,6,Table 1 on p. 29,"m, sd",NA,NA,NA,2.1471,0.94950000000000001,68,2.0843,0.89698,96,NA,NA,0,-0.033644,0.00608,0.077974,-0.033657,0.006211,0.07881,164,0.0711512095303335,341,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A bit,0,1,0,1,0,0,0,0,0,0,US,1,0,0
10056,De Coninck et al.,2018,1,0,Media framing,NA,NA,0,0,1,100561,0,3,Belgium,2017,1500,1,0,Nationally representative survey,0,NA,42.9,NA,18-65,49.7,NA,NA,NA,NA,NA,3,NA,NA,3,1,Fear of terrorism,9,0,0,NA,0,0,NA,-99,-99,NA,NA,1,Attitudes towards immigrants,0,NA,3,NA,2,4,2,1,10,NA,NA,NA,NA,1,Table 2 on p. 414,r,-0.27,NA,1500,NA,NA,NA,NA,NA,NA,NA,1,0,0.27,5.73e-4,0.023937,0.276864,6.68e-4,0.025846,1500,1,342,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,A bit,0,1,0,0,0,1,0,0,0,0,Other,0,0,1
10056,De Coninck et al.,2018,1,0,Media framing,NA,NA,0,0,1,100561,0,3,Belgium,2017,1500,1,0,Nationally representative survey,0,NA,42.9,NA,18-65,49.7,NA,NA,NA,NA,NA,3,NA,NA,3,1,Fear of terrorism,9,0,0,NA,0,0,NA,-99,-99,NA,NA,2,Attitudes towards refugees,0,NA,3,NA,2,4,2,1,10,NA,NA,NA,NA,2,Table 2 on p. 414,r,-0.3,NA,1500,NA,NA,NA,NA,NA,NA,NA,1,0,0.3,5.52e-4,0.023495,0.30952,6.68e-4,0.025846,1500,1,343,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,A bit,0,1,0,0,0,1,0,0,0,0,Other,0,0,1
10058,Doosje et al.,2009,1,0,NA,NA,NA,1,0,1,100581,0,3,EU,2006,1409,1,0,Nationally representative survey,0,NA,46.25,17.45,16-91,55,NA,5.28,2.01,1-4,NA,3,NA,0,2,1,Perceived terrorist threat,11,0,0,NA,1,0,NA,-99,-99,NA,NA,1,Subtle prejudice,0,NA,2,0.63,2,2,3,2,99,NA,NA,NA,NA,1,Table 1 on p. 213,r,0.13,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,0,0.13,0.001403,0.037457,0.13074,0.001456,0.038158,690,0.929095946711336,363,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A lot,1,0,0,0,0,0,1,1,0,0,Other,0,0,1
10058,Doosje et al.,2009,1,0,NA,NA,NA,1,0,1,100581,0,3,EU,2006,1409,1,0,Nationally representative survey,0,NA,46.25,17.45,16-91,55,NA,5.28,2.01,1-4,NA,3,NA,0,2,1,Perceived terrorist threat,11,0,0,NA,1,0,NA,-99,-99,NA,NA,2,Blatant prejudice,0,NA,2,NA,2,2,3,2,99,NA,NA,NA,NA,2,Table 1 on p. 213,r,0.22,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,0,0.22,0.001314,0.036249,0.223656,0.001456,0.038158,690,0.999953120812384,364,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A lot,1,0,0,0,0,0,1,1,0,0,Other,0,0,1
10058,Doosje et al.,2009,1,0,NA,NA,NA,1,0,1,100581,0,3,EU,2006,1409,1,0,Nationally representative survey,0,NA,46.25,17.45,16-91,55,NA,5.28,2.01,1-4,NA,3,NA,0,2,1,Perceived terrorist threat,11,0,0,NA,1,0,NA,-99,-99,NA,NA,4,Muslim support for terrorism,0,NA,2,0.81,3,2,3,2,99,NA,NA,NA,NA,4,Table 1 on p. 213,r,0.39,NA,669,NA,NA,NA,NA,NA,NA,NA,NA,0,0.39,0.001076,0.032802,0.4118,0.001502,0.038756,669,1,366,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A lot,1,0,0,0,0,0,1,1,0,0,Other,0,0,1
10058,Doosje et al.,2009,1,0,NA,NA,NA,1,0,1,100581,0,3,EU,2006,1409,1,0,Nationally representative survey,0,NA,46.25,17.45,16-91,55,NA,5.28,2.01,1-4,NA,3,NA,0,2,1,Perceived terrorist threat,11,0,0,NA,1,0,NA,-99,-99,NA,NA,5,Personal Discrimination of Muslims,0,NA,2,NA,2,3,3,2,99,NA,NA,NA,NA,5,Table 1 on p. 213,r,0.16,NA,679,NA,NA,NA,NA,NA,NA,NA,NA,0,0.16,0.0014,0.037417,0.161387,0.001479,0.038458,679,0.987420602975762,367,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A lot,1,0,0,0,0,0,1,1,0,0,Other,0,0,1
10058,Doosje et al.,2009,1,0,NA,NA,NA,1,0,1,100581,0,3,EU,2006,1409,1,0,Nationally representative survey,0,NA,46.25,17.45,16-91,55,NA,5.28,2.01,1-4,NA,3,NA,0,2,1,Perceived terrorist threat,11,0,0,NA,1,0,NA,-99,-99,NA,NA,6,Approval of Institutional Discrimination of Muslims,0,NA,3,NA,1,4,3,2,10,NA,NA,NA,NA,6,Table 1 on p. 213,r,0.2,NA,673,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.001371,0.037027,0.202733,0.001493,0.038639,673,0.999501347508813,368,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A lot,1,0,0,0,0,0,1,1,0,0,Other,0,0,1
10058,Doosje et al.,2009,1,0,NA,NA,NA,1,0,1,100581,0,3,EU,2006,1409,1,0,Nationally representative survey,0,NA,46.25,17.45,16-91,55,NA,5.28,2.01,1-4,NA,3,NA,0,2,1,Perceived terrorist threat,11,0,0,NA,1,0,NA,-99,-99,NA,NA,7,Anti-immigration policies,0,NA,3,0.78,3,4,5,1,10,NA,NA,NA,NA,7,Table 1 on p. 213,r,0.17,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,0,0.17,0.001369,0.037,0.171667,0.001456,0.038158,690,0.99449799406382,369,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A bit,0,1,0,0,0,0,1,1,0,0,Other,0,0,1
10060,Dvir-Gvirsman et al.,2016,1,1.508,Media as reinforcing spirals,Priming effects,NA,1,0,1,100601,0,4,Israel,2010,600,0,1,Children,1,90,11,NA,NA,51,NA,NA,NA,NA,NA,4,NA,NA,1,1,Media exposure (T1+2),8,1,1,Israeli-Palestinian conflict,5,2,NA,2,1,NA,Palestinians,1,Aggression towards outgroup,365,4,2,0.95,3,3,3,2,99,NA,NA,NA,NA,1,Mail correspondence,r,-0.158,NA,569,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.158,0.001674,0.040915,-0.159335,0.001767,0.042036,569,0.966658110955481,422,Reported exposure,State terror,Other,0,0,1,Quasi-Long,0,1,0,Student,0,1,0,A lot,1,0,0,0,1,0,0,0,0,0,Israel,0,1,0
10060,Dvir-Gvirsman et al.,2016,1,1.508,Media as reinforcing spirals,Priming effects,NA,1,0,1,100601,0,4,Israel,2010,600,0,1,Children,1,90,11,NA,NA,51,NA,NA,NA,NA,NA,4,NA,NA,1,2,Real-life exposure (T1+2),7,1,1,Israeli-Palestinian conflict,5,2,NA,2,1,NA,Palestinians,1,Aggression towards outgroup,365,4,2,0.95,3,3,3,2,99,NA,NA,NA,NA,2,Mail correspondence,r,0.133,NA,569,NA,NA,NA,NA,NA,NA,NA,NA,0,0.133,0.001699,0.041219,0.133793,0.001767,0.042036,569,0.889827027474034,423,Reported exposure,State terror,Other,0,0,1,Quasi-Long,0,1,0,Student,0,1,0,A lot,1,0,0,0,1,0,0,0,0,0,Israel,0,1,0
10060,Dvir-Gvirsman et al.,2016,1,1.508,Media as reinforcing spirals,Priming effects,NA,1,0,1,100601,0,4,Israel,2010,450,0,1,Children,1,65,11,NA,NA,51,NA,NA,NA,NA,NA,4,NA,NA,1,1,Media exposure (T1+2),2,1,1,Israeli-Palestinian conflict,5,2,NA,2,1,NA,Israeli-Arabs,1,Aggression towards outgroup,365,4,2,0.95,3,3,3,2,99,NA,NA,NA,NA,5,Mail correspondence,r,0.093,NA,385,NA,NA,NA,NA,NA,NA,NA,NA,0,0.093,0.002559,0.050587,0.09327,0.002618,0.051166,385,0.446375658424074,426,Acts of violence,State terror,Other,0,0,1,Quasi-Long,0,1,0,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Israel,0,1,0
10060,Dvir-Gvirsman et al.,2016,1,1.508,Media as reinforcing spirals,Priming effects,NA,1,0,1,100601,0,4,Israel,2010,450,0,1,Children,1,65,11,NA,NA,51,NA,NA,NA,NA,NA,4,NA,NA,1,2,Real-life exposure (T1+2),8,1,1,Israeli-Palestinian conflict,5,2,NA,2,1,NA,Israeli-Arabs,1,Aggression towards outgroup,365,4,2,0.95,3,3,3,2,99,NA,NA,NA,NA,6,Mail correspondence,r,0.152,NA,385,NA,NA,NA,NA,NA,NA,NA,NA,0,0.152,0.002485,0.04985,0.153187,0.002618,0.051166,385,0.850263426097519,427,Reported exposure,State terror,Other,0,0,1,Quasi-Long,0,1,0,Student,0,1,0,A lot,1,0,0,0,1,0,0,0,0,0,Israel,0,1,0
